ID|English_Text|English_StageDir
QUEST_DESC_PANKRATZI7_2015-02-16_15-29-51_00|Askor was promoted to Warrior not long before his death 3 months ago. He wanted to be promoted to Paladin, but was murdered before he could complete that tasks he'd been given.|
QUEST_DESC_IKENI7_2017-02-16_17-15-35_00|I found a dead old man in the Ice Desert of Xacor. Something told me that it was that rotten pig Erol. He was known for sneaking up on people and knocking them out before taking their weapons. Glad he's a goner!|
QUEST_DESC_WEIDMANNX6_2015-03-26_09-22-54_00|Oran's cellar key. Might come in useful at some point.|
QUEST_DESC_WEIDMANNX6_2015-07-07_10-17-11_00|Hunter has helped me gain access to the Domed City in return for taking a fake ID to his friend Cooper. I should be careful to ensure that the Clerics don't discover this plan.|
QUEST_DESC_IKENI7_2016-05-20_07-55-30_00|Frank will try to return to his old unit.|
QUEST_DESC_PANKRATZI7_2015-12-16_15-34-01_00|Caja has some sort of connection with Elex. She wants me to go with her to a set of Elex deposits so that she can learn more about it. She needs my help to do this.|
QUEST_DESC_IKENI7_2015-11-16_12-25-43_00|Liam has told me that some of the Duke's men have stolen some shards from the Clerics. Liam thinks I can steal that Elexit if I can find the Outlaws on the border between Abessa and Tavar.|
QUEST_DESC_WEIDMANNX6_2015-11-02_14-52-54_00|Something is drawing mutants to the area near the Hort.|
QUEST_DESC_WEIDMANNX6_2016-01-11_11-11-36_00|Angrim wants the Berserkers to take back control of the Blood Road between Tavar and Edan. I should meet the attack squad and commence the attack.|
QUEST_DESC_WEIDMANNX6_2015-02-12_10-36-03_00|Moldy bread - hairier than a jackal.|
QUEST_DESC_WEIDMANNX6_2015-04-22_13-45-56_00|I found a list of names at Blake's. Rat thinks it is a list of potential candidates for the job as his bodyguard. Rat has put himself at the top of that list. If Blake's current bodyguard was to disappear then Rat would have a good chance of replacing him as his bodyguard.|
QUEST_DESC_IKENI7_2017-01-13_13-22-21_00|It appears that there's a bounty hunter trying to locate an Outlaw.|
QUEST_DESC_IKENI7_2015-03-24_07-26-12_00|This gear seems to belong to the elevator.|
QUEST_DESC_WEIDMANNX6_2015-02-12_14-05-44_00|Cormag doesn't care if I obeyed the law or not. He will give me his approval.|
QUEST_DESC_WEIDMANNX6_2015-02-12_14-05-31_00|Ragnar wants me to make a large donation of Elexit to the Berserkers as a sign of good will.|
QUEST_DESC_WEIDMANNX6_2015-02-12_14-05-14_00|Angrim gave me his approval. But, now I owe him a favor.|
QUEST_DESC_PANKRATZI7_2015-02-10_14-08-38_00|The Berserker Warlord has ordered Duras to find the person responsible for murdering the Warrior Askor.|
QUEST_DESC_PANKRATZI7_2017-04-12_09-23-48_00|Proprietary Edwards Condenser delivered.|
QUEST_DESC_IKENI7_2015-09-02_08-15-22_00|Gottfried is forgetful and hopes I can help jog his memory.|
QUEST_DESC_IKENI7_2015-10-27_09-28-34_00|Eva said there are three ways to access the Archives. I can enter as a member of the Clerics, or sneak in when Karl is taking a break (I will have to speak to him to learn his habits). The last one is a highly dangerous approach. I need to access a computer to add myself to the permitted access list. I would have to hack into the system to do that.|
QUEST_DESC_WEIDMANNX6_2015-04-16_12-45-02_00|Rat wants Blake's bodyguard to disappear so that he can take his place.|
QUEST_DESC_PANKRATZI7_2015-02-09_12-37-08_00|The Berserker Duras offered to lead me to the city of Goliet. I should follow him closely.|
QUEST_DESC_IKENI7_2015-02-19_07-32-47_00|The Berserkers faction are made up of clans. I should figure out what that is about.|
QUEST_DESC_IKENI7_2015-02-19_07-32-04_00|The Berserkers follow their laws strictly. If I don't want any trouble, I should do so as well.|
QUEST_DESC_WEIDMANNX6_2015-06-29_13-51-21_00|The new gate guard drone is taking its work very seriously.|
QUEST_DESC_PANKRATZI7_2015-02-13_12-46-37_00|Geron is a hunter, so skilled in tracking, but his preferred weapon is a bow, I can't see why he would choose to kill Askor with a sword. I doubt it was him.|
QUEST_DESC_IKENI7_2016-01-14_07-35-18_00|My discussion with the Cleric Reinhold went well. Judicator Reinhold gave me a message to take back to Warlord Cormag.|
QUEST_DESC_PANKRATZI7_2016-03-03_09-49-53_00|Origin welcomes people from all factions. Cleric, Outlaw, Berserker, or neutral, they are all welcome here.|
QUEST_DESC_PANKRATZI7_2016-03-03_09-49-37_00|Lloyd founded Origin as a place free from Factions. It was to look to the future and be ready for the coming of the person who would end the war against the Albs. The people here should prove useful.|
QUEST_DESC_IKENI7_2016-02-02_14-02-06_00|Connor won't deal with me, but if I bring him half a dozen pieces of raw meat, he will pay me for them.|
QUEST_DESC_PANKRATZI7_2016-03-03_09-49-18_00|The Clerics in the Domed City in Abessa are worried about security. It seems Alois, the commanding Regent here, is trying to keep the forces here balanced, but finds it hard to trust anyone here. He wants information and to take action against anyone who could be a threat.|
QUEST_DESC_IKENI7_2015-03-17_09-03-51_00|The Duke's family has offered a reward for the destruction of the World Heart.|
QUEST_DESC_WEIDMANNX6_2015-04-23_09-42-19_00|Rat wants to celebrate his new job as a bodyguard with a party. He needs some supplies from the Doc.|
QUEST_DESC_PANKRATZI7_2015-08-26_13-17-46_00|An Old World machine component.|
QUEST_DESC_GARTMANNI3_2015-02-27_09-53-39_00|The renegade Alb Arx has also been disowned by Xacor. A strong Alb soldier, he could be a promising companion in arms.|
QUEST_DESC_PANKRATZI7_2015-08-26_13-17-27_00|An Old World machine component.|
QUEST_DESC_GARTMANNI3_2016-02-01_13-57-42_00|A drone control module, this could be very useful.|
QUEST_DESC_IKENI7_2017-01-13_13-15-06_00|There seems to be on a manhunt going on. Maybe there's more to this.|
QUEST_DESC_IKENI7_2015-10-29_09-50-45_00|Eli is stuck in the Cleric's Hort. He doesn't want to undergo Suggestion and wants to escape with his friend Wolf. To help his plan he needs his old weapon back from Balder. He also needs Cleric armor as a disguise to get out of the camp undetected. The merchant Ferdinand might have an armor that fits Eli.|
QUEST_DESC_PANKRATZI7_2015-02-09_14-13-25_00|The Berserker Duras seems not to recognize me and wants to help people. I need assistance and he could be good support.|
QUEST_DESC_WEIDMANNX6_2015-02-12_13-46-43_00|The Healer Caldrim thinks there is something wrong with the Cultivator Orik. |
QUEST_DESC_IKENI7_2015-02-27_09-09-56_00|The Berserkers will be angry about Akira's death.|
QUEST_DESC_PANKRATZI7_2015-11-24_13-49-12_00|It appears a Cleric called Walter is behind the contract on Ray's life. Walter is said to be located in a set of ruins in south Ignadon.|
QUEST_DESC_GARTMANNI3_2015-02-11_11-04-15_00|Falk has found all the components he requires and needs to return to deliver them immediately.|
QUEST_DESC_IKENI7_2015-02-19_07-25-22_00|Shiny technology is hard to resist.|
QUEST_DESC_IKENI7_2015-03-19_11-37-28_00|Garald wants to be prepared for possible Outlaw attacks. He has asked me to take him a set of healing potions.|
QUEST_DESC_WEIDMANNX6_2016-01-27_14-24-05_00|To be promoted to the rank of Legate, I must prove that I am willing to assist the Clerics. Judicator Reinhold has listed the things I must achieve.\r\n\r\nI must learn a new skill, the art of Suggestion. I must report to Balder to do this.\r\n\r\nI must complete a pilgrimage. Balder will give me the details I need to make this journey.\r\n\r\nI must also report to Martha who will give me instructions on how I can make myself useful to the Clerics here in the Hort.|
QUEST_DESC_IKENI7_2017-02-27_13-44-08_00|Sinda's chest surely contains some valuables.|
QUEST_DESC_PANKRATZI7_2015-05-12_15-43-38_00|Nasty, the Duke's twin seems to be the best candidate to command the Clerics' forces that are being readied to attack the Albs. Nasty will wait for me in Ignadon before she begins the attack.|
QUEST_DESC_IKENI7_2015-02-25_09-59-14_00|Perhaps I can pay Cormag for Katta's freedom so that she can return to Goliet.|
QUEST_DESC_PANKRATZI7_2015-02-16_15-46-10_00|Thorgal was too busy with the World Heart to have been near Goliet at the time of the murder. He can't be guilty of this crime.|
QUEST_DESC_IKENI7_2015-09-23_10-11-07_00|If I pay the Cleric Richard enough shards, he will leave the farm alone.|
QUEST_DESC_WEIDMANNX6_2015-09-30_09-16-56_00|Sinda hopes the hammer Clan, or the Hooded, will send the Warriors she needs now that Angrim has stopped helping her. I will have to speak to the Warlords Ragnar and Cormag.|
QUEST_DESC_WEIDMANNX6_2015-05-18_13-39-26_00|Hank has been waiting for an overdue supply caravan of food. He is worried the caravan was attacked by Albs and wants the supplies recovered.|
QUEST_DESC_WEIDMANNX6_2015-02-12_10-12-26_00|Ragnar didn't recognize me and is willing to assign me to missions. The Cultivator Irdor needs help and that could start to earn me the shards and assistance I need.|
QUEST_DESC_WEIDMANNX6_2015-02-12_13-39-55_00|I found Kral. Now I just have to figure out why he stole the Elex. Or just take it from him and return to Caldrim.|
QUEST_DESC_WEIDMANNX6_2015-02-12_09-03-03_00|Alrik wants to buy some machine parts and thinks Jora will know where I can find some.|
QUEST_DESC_IKENI7_2016-02-02_08-17-23_00|Galar won't willingly agree to join the Clerics. He might change his mind if I threaten him.|
QUEST_DESC_PANKRATZI7_2015-05-12_13-50-22_00|The former Elexetor Zardom is hiding out in northeastern Abessa. He could prove a useful source of information.|
QUEST_DESC_PANKRATZI7_2015-12-10_13-06-07_00|The Cleric Walter has a hideout somewhere in the south of Ignadon. Finding it should help me answer some questions.|
QUEST_DESC_WEIDMANNX6_2015-06-24_12-22-35_00|Cutter has a plan to avoid having to stand guard at the Fort gate. He wants to replace himself with a drone. He has the coordinates for a drone that could provide the AI module he needs for this plan.|
QUEST_DESC_WEIDMANNX6_2016-02-01_10-32-37_00|As a Legate, it is my duty to find new recruits for the Hort. Hagen and Balder have information on how to do this.|
QUEST_DESC_WEIDMANNX6_2015-04-09_08-37-29_00|To pay Chloe's debts, Rat wants me to steal some valuables she has hidden away. Rat has given me a key to the cellar below Chloe's bar. The valuables should be located there.|
QUEST_DESC_PANKRATZI7_2015-05-12_15-36-52_00|I found a set of notes written by Zardom. In them there is talk of a spell to transform a human into a jackal. It also notes that Zardom had employed an Outlaw called Ray. Ray was to target my raider, to shoot it out of the sky. It will be interesting to see what Ray says about this.|
QUEST_DESC_IKENI7_2015-06-10_12-39-48_00|A group of Clerics is rumored to have fallen victim to mutants in the ruins in northwestern Goliet. I should begin my search there.|
QUEST_DESC_PANKRATZI7_2015-12-16_15-44-52_00|Caja has become a very loyal companion. It seems I am going to have to explore my emotions further.|
QUEST_DESC_WEIDMANNX6_2016-01-13_13-05-29_00|Rat wants me follow Burns, the Outlaw he has sent to collect protection money. The guy is new and Rat doesn't trust him. He wants him followed to ensure that all the shards he collects are handed over to Rat.|
QUEST_DESC_IKENI7_2015-09-14_11-07-19_00|Rock is a Cultivator who has no interest in returning to the Berserkers, instead he wants to join the Outlaws. He has asked me to bring him some dried meat, water and a weapon for his journey to Tavar.|
QUEST_DESC_WEIDMANNX6_2015-02-12_10-05-24_00|Bertram opened up to me, he confessed that he is a Cleric.|
QUEST_DESC_WEIDMANNX6_2015-02-12_10-05-07_00|I should claim the equipment left by a group of Clerics.|
QUEST_DESC_PANKRATZI7_2015-08-14_08-35-43_00|The camp master, Eckard, wants to throw me out of Origin. I must change his mind.|
QUEST_DESC_IKENI7_2016-01-20_13-30-13_00|Chloe wants me to find at least 10 bottles of strong liquor for her.|
QUEST_DESC_IKENI7_2015-08-14_07-36-59_00|Darrel wants me to recalibrate the comms tower as Lutz requested, but he also wants me to install a transmitter. This will allow the Outlaws to monitor the Clerics' communications.|
QUEST_DESC_WEIDMANNX6_2015-06-29_12-37-00_00|I installed the AI module into the U5 prototype and it is following me. I will have to get it out of the Hort and back to Cutter.|
QUEST_DESC_WEIDMANNX6_2015-02-12_10-46-52_00|Bertram is a Cleric. There are Berserkers who would kill him if they discovered this.|
QUEST_DESC_PANKRATZI7_2015-10-27_11-05-30_00|I should only use the raider when I have completed all the preparations I need to reach the Ice Palace. Harley will tell me when it is ready.|
QUEST_DESC_PANKRATZI7_2015-05-12_14-36-35_00|Elexetor Repox has learned I am still alive. I need to stop him before he reports my presence to Xacor.|
QUEST_DESC_WEIDMANNX6_2015-02-12_10-46-34_00|Angrim believes there is a Cleric somewhere in Goliet. He is pretending to be a Berserker while he works to recruit Berserkers to join the Clerics in Ignadon. Angrim wants to find the Cleric.|
QUEST_DESC_IKENI7_2015-03-11_09-09-39_00|It is difficult to survive in the wilderness without a suitable weapon.|
QUEST_DESC_IKENI7_2015-04-20_07-30-18_00|William wants me to fight in his place in the Arena.|
QUEST_DESC_IKENI7_2015-10-14_11-27-09_00|It seems some people never leave their childhood behind.|
QUEST_DESC_WEIDMANNX6_2015-10-12_14-27-08_00|Xander wants me to go to Judicator Reinhold and accuse Siegfried of trading Elex.|
QUEST_DESC_PANKRATZI7_2015-05-12_15-29-35_00|The Hybrid is worried by the plans that the Pilgrim, Thorald, is making. \r\nThorald is conducting some sort of research that the Hybrid wants stopped. \r\nMy old orders were to acquire the Pilgrim's research and then to kill him. \r\nBut now Thorald is someone I need to complete my own mission. \r\nThorald must have worked out a way to enter Xacor.\r\n Perhaps he knows a way I can get into the Ice Palace. \r\nI certainly can't do that alone. \r\nEspecially not now. By now the Hybrid must know that I am working against him. \r\nI will need Thorald's help to complete my plans. I just hope that he realizes that he needs my help to complete his.|
QUEST_DESC_WEIDMANNX6_2015-02-23_13-03-18_00|Oran will serve the hammer Clan again.|
QUEST_DESC_WEIDMANNX6_2015-09-22_09-01-29_00|The Clerics need the reavers cleared out from the old fueling station at the end of the dam.|
QUEST_DESC_WEIDMANNX6_2016-01-25_14-50-27_00|Striker and his advance party are tasked with securing the Blood Road between Edan and Tavar. I have been asked to assist him in securing this from a band of Outlaws.|
QUEST_DESC_IKENI7_2016-05-18_07-30-04_00|Spike tries to take shards from everyone.|
QUEST_DESC_PANKRATZI7_2015-02-10_14-59-45_00|The Hort. The capital city of the Clerics in Ignadon.|
QUEST_DESC_PANKRATZI7_2015-02-10_14-59-26_00|Ignadon. The Land of the Clerics.|
QUEST_DESC_PANKRATZI7_2015-02-10_14-59-03_00|The Domed City. The central city in Abessa.|
QUEST_DESC_PANKRATZI7_2015-11-23_16-02-07_00|The Outlaw Ray is being tracked by bounty hunters. He wants me to help him find the person who took out a contract on him and get rid of all the bounty hunters.|
QUEST_DESC_IKENI7_2015-08-14_07-29-51_00|Lutz wants to reestablish contact with the Hort. He gave me the coordinates of a comms tower that needs to be recalibrated.|
QUEST_DESC_IKENI7_2016-01-15_13-15-32_00|Mad Bob hates the Clerics. He has ordered me to place explosives at several of their shrines.|
QUEST_DESC_PANKRATZI7_2016-04-07_08-24-36_00|Kallax lured me into a trap and I was lucky to get out alive. That's enough. Thorald should keep out of my family affairs.|
QUEST_DESC_IKENI7_2016-01-28_08-09-11_00|To serve the Cleric community in the Hort, I must distribute some protein stew for Martha.|
QUEST_DESC_IKENI7_2015-10-14_09-59-02_00|I now have a share in Karsten's chem smuggling.|
QUEST_DESC_PANKRATZI7_2016-03-17_07-37-26_00|Nasty seems to have formed an emotional bond with me. This could develop further, but I am not used to navigating such emotions.|
QUEST_DESC_IKENI7_2015-09-10_08-57-10_00|There is trouble between the Outlaws and the Berserkers in the Domed City. If I chose to help one of the factions instead of the other, it could change the balance of power in Abessa.|
QUEST_DESC_PANKRATZI7_2015-04-23_11-48-02_00|The Separatists might know how to shut down an Alb Converter. I should find out if they have the information I need.|
QUEST_DESC_IKENI7_2015-02-19_07-35-36_00|I told Caldrim I am an Alb. Hopefully that won't have any consequences.|
QUEST_DESC_IKENI7_2016-07-14_08-37-33_00|Amadeus the Cleric wants the scrap scavengers in the nearby ruins taken care of.|
QUEST_DESC_PANKRATZI7_2015-11-24_14-01-03_00|The bounty hunter Bomby is trying to fulfil the contract out on Ray, the Outlaw.|
QUEST_DESC_IKENI7_2016-01-18_09-03-57_00|I am to help the Clerics see their god sooner than they planned.|
QUEST_DESC_PANKRATZI7_2015-10-21_13-42-07_00|Harley believes that I can find a clue to the code that opens the Hybrid's chamber if I return to the Old world research lab in southwestern Edan, where I found the first replacement part for my raider.|
QUEST_DESC_IKENI7_2016-01-18_09-03-29_00|I am to help the Clerics see their god sooner than they planned.|
QUEST_DESC_IKENI7_2016-06-15_09-43-20_00|I have completed my missions for the Claws. I should look for Hector in the sewers.|
QUEST_DESC_IKENI7_2016-01-18_09-03-03_00|I am to help the Clerics see their god sooner than they planned.|
QUEST_DESC_IKENI7_2015-04-08_10-01-47_00|I found a set of Old World blueprints on the body of a dead Outlaw.|
QUEST_DESC_WEIDMANNX6_2016-01-11_11-07-54_00|Gardar is part of the attack squad that is to secure the Blood Road between Tavar and Edan. None of the Outlaws are to be allowed to survive.|
QUEST_DESC_IKENI7_2015-10-07_12-45-51_00|Godehard's supplier should be found in front of the Hort in the late evening. I should look for him then.|
QUEST_DESC_IKENI7_2015-09-22_12-15-58_00|Weeds are growing everywhere.|
QUEST_DESC_WEIDMANNX6_2015-02-12_12-56-06_00|Alrik is interested in acquiring mature healing roots.|
QUEST_DESC_IKENI7_2017-01-13_13-18-21_00|I found a few strange audio messages. There seems to be a bounty hunter looking for Ray. |
QUEST_DESC_GARTMANNI3_2015-02-11_12-48-10_00|Falk's mission for the Clerics requires him to find a set of components - A sensor module from the Converter in Edan. A high capacity CPU from an Alb fighting machine in the Abessa warzone. The rare metal gaurudium from the Comet crater in Ignadon. A hydraulic joint from a prewar machine in the scrap pile at the Fort in Tavar. A miniature Elex battery from a cooling unit of an Alb raider.|
QUEST_DESC_PANKRATZI7_2015-02-06_12-40-10_00|Kallax was waiting for me. Why else would he have been there right when I crashed? Someone tried to kill me. And if they are prepared to go to those lengths then they won't stop until I am dead. It will be a long way through many adversities, but I must find answers. I have to find my old strength if I am to stand a chance against Kallax.|
QUEST_DESC_WEIDMANNX6_2015-09-03_11-58-14_00|Darrell wants the job at any price and he's not afraid to say it. He is prepared to pay me handsomely if I tell Vivian to select him.|
QUEST_DESC_IKENI7_2015-05-11_07-43-44_00|Jack likes to tell stories and to listen to them. Maybe I can tell him something about the Albs he hasn't heard before.|
QUEST_DESC_WEIDMANNX6_2015-02-12_13-49-55_00|Born needs the jackals driven off from the Seedling farm and assistance given to Orik and his Cultivators.|
QUEST_DESC_IKENI7_2015-03-16_09-07-42_00|Ragnar wants me to check on some remote Berserker outposts he has lost contact with.|
QUEST_DESC_WEIDMANNX6_2015-03-20_11-30-19_00|Things are being stolen from Galar's camp at night. He is afraid it is the spirits of the forest and is too scared to go out into the surrounding woods. I will have to wait until late in the night if I am to discover who, or what is behind this.|
QUEST_DESC_IKENI7_2015-06-24_09-25-52_00|Sam has had enough delivering scrap to Trevor. He has found a new customer who pays a lot better. I should decide who I want to support in this dispute.|
QUEST_DESC_WEIDMANNX6_2015-02-12_11-15-43_00|It looks like Stormson got away. The Berserker guards are dead. It looks like they were killed by Clerics.|
QUEST_DESC_WEIDMANNI5_2017-01-06_09-32-27_00|Mutants attacked the Seedling field in Goliet. I should see what happened there.|
QUEST_DESC_WEIDMANNX6_2015-04-23_10-06-03_00|I have the stuff to make Rat's party a really good one. Time to deliver it.|
QUEST_DESC_IKENI7_2015-02-19_07-28-07_00|As my mission proves, Albs are a threat even here in Edan.|
QUEST_DESC_WEIDMANNFX8_2016-06-15_13-37-59_00|The Claws have left the Domed City.|
QUEST_DESC_IKENI7_2015-02-25_12-54-02_00|Cormag is deciding whether Katta may return to Goliet.|
QUEST_DESC_IKENI7_2015-02-20_13-25-15_00|Alrik gave me a keyring to open the chests. He is sure some of the keys should fit.|
QUEST_DESC_WEIDMANNX6_2015-06-04_12-13-58_00|Cindy's job means she hears a lot of information from around the Fort. She told me that she recently got some very pure chems from Scrappy, an Outlaw who lives below the Fort.|
QUEST_DESC_IKENI7_2015-04-16_10-33-48_00|The gift package is to be placed in Ace's hut.|
QUEST_DESC_PANKRATZI7_2015-09-24_11-53-16_00|Nasty is advancing forward. I should stick with her.|
QUEST_DESC_PANKRATZI7_2015-09-24_11-53-00_00|Nasty is advancing forward. I should stick with her.|
QUEST_DESC_IKENI7_2015-10-07_08-02-09_00|Something about this situation stinks.|
QUEST_DESC_PANKRATZI7_2015-12-14_16-15-26_00|There is a tame jackal in the center of Origin, this is very strange behavior for that type of animal.|
QUEST_DESC_WEIDMANNX6_2015-04-02_11-29-19_00|There are problems at the Fort. If they continue to get worse, the Duke might lose control. William wants these problems sorted out.|
QUEST_DESC_WEIDMANNX6_2015-05-07_11-27-25_00|The Fort is being attacked by creatures. They need help to protect it.|
QUEST_DESC_WEIDMANNX6_2015-10-07_11-50-39_00|Neutral Abessa attracts people from all factions. Its strategic importance means it might not remain neutral. The Albs or one of the Factions might decide to take the region over.|
QUEST_DESC_WEIDMANNX6_2015-09-30_09-19-13_00|Cormag is willing to send Warriors to help Sinda's delivery runs if he can acquire a piece of Cleric technology from the Pit - a Movement Detector. This is illegal, but he is putting the safety of his men first.|
QUEST_DESC_WEIDMANNX6_2015-02-12_09-06-51_00|I spoke to an Alb Separatist called Nezol. He wants to broker a peace agreement with the Berserkers.|
QUEST_DESC_WEIDMANNX6_2015-06-24_12-25-45_00|Cutter wants the AI module from a defective drone.|
QUEST_DESC_PANKRATZI7_2015-02-23_13-55-03_00|Duras is a murderer. He should receive a just punishment.|
QUEST_DESC_IKENI7_2015-07-03_08-31-26_00|Lucky Sam refuses to trade with Mad Bob. If I want Mad Bob to get his delivery I will have to make sure that Sam reconsiders, or that his new trading partner ceases business.|
QUEST_DESC_PANKRATZI7_2015-10-01_13-57-16_00|Infinite Skies \r\nThat is all that I was able to get out of Kallax. But how does that lead to the Hybrid? \r\nI have to find the code to unlock the door to the Hybrid's chamber. \r\nSomehow this links to the Old World. \r\nMaybe Harley might recognize the words?|
QUEST_DESC_WEIDMANNX6_2015-10-12_07-25-44_00|This has a few names and times noted down on it. This should help solve to identify who has been smuggling chems into the Hort.|
QUEST_DESC_IKENI7_2016-06-15_10-38-44_00|The Claws have learned of a recording that if found can be used to put pressure on an Outlaw. It will prove he's been sleeping with someone's wife, information that will get him killed if it gets into the wrong hands. The Claws want someone to get this recording and put into one of their drop boxes.|
QUEST_DESC_WEIDMANNX6_2015-06-04_12-06-48_00|The chems have the letters D O C on the side.|
QUEST_DESC_PANKRATZI7_2015-05-12_15-39-54_00|The Clerics are planning a large-scale attack on the heavily defended positions near the Alb Converter in Ignadon. I should help Judicator Ulbricht prepare his attack.|
QUEST_DESC_IKENI7_2015-04-23_09-57-36_00|Gunn will compete in the Arena again.|
QUEST_DESC_WEIDMANNX6_2016-03-03_11-36-45_00|The Berserker Caleb suspects the Separatists of plotting something with the Albs in Xacor. He aims to persuade Alois to eject the Separatists from the Domed City.|
QUEST_DESC_IKENI7_2015-04-23_09-57-06_00|Big Jim will compete in the Arena.|
QUEST_DESC_WEIDMANNX6_2015-02-25_13-45-17_00|Oran saw Alvar get extremely drunk with Argor. Argor might know where Alvar is.|
QUEST_DESC_PANKRATZI7_2015-09-08_16-19-31_00|Thorald wants to end the terror that the Albs have been bringing to the lands of the Free People. Thorald will only share his research with me once it is complete.|
QUEST_DESC_IKENI7_2016-04-28_13-24-39_00|Liam's wife has a bad reputation.|
QUEST_DESC_IKENI7_2016-01-20_13-33-31_00|Strong liquor makes for a weak head.|
QUEST_DESC_WEIDMANNX6_2015-08-26_13-43-55_00|Hunter suggested that I don't get involved in Gustav's power games. I should surrender him to the Outlaws.|
QUEST_DESC_IKENI7_2015-07-10_10-25-22_00|The Outlaws in the Domed City want to be supplied with weapons. Do I back them or the Clerics?|
QUEST_DESC_PANKRATZI7_2015-11-24_13-28-00_00|A bounty has been set on the Outlaw Ray, a contract offering a thousand shards on him dead or alive. Contracts have been given to several bounty hunters.|
QUEST_DESC_WEIDMANNX6_2015-09-01_13-29-42_00|Darrell will pay me to be recommended for the job as Cleric technician. He doesn't know anything at all about technology.|
QUEST_DESC_WEIDMANNX6_2015-09-01_13-29-04_00|Nyra has a high degree of technological knowledge. It's hard to imagine finding a better technical candidate than her in the Domed City. But there is the question of her loyalty.|
QUEST_DESC_WEIDMANNX6_2016-02-25_09-51-41_00|I have discovered the Claws. A secret underground organization of thieves with their HQ in the sewers below the Domed City.|
QUEST_DESC_PANKRATZI7_2016-01-06_13-34-53_00|Caja is feeling weak after her meditation at the Elex deposit. If she doesn't get Mana soon she is likely to suffer.|
QUEST_DESC_IKENI7_2015-09-01_13-55-58_00|The Cleric Lutz is worried about the lack of comms with the Hort. Lutz tasked me with recalibrating the antenna at the relay station in the northeast.|
QUEST_DESC_WEIDMANNX6_2015-10-21_14-10-52_00|Most traders in the Hort are refusing to deal with me until I pay my debt to Xander.|
QUEST_DESC_WEIDMANNX6_2015-02-12_11-32-43_00|Angrim wants to see Stormson receive a just punishment. If I want to know what that means, I should go into the forest to look for Stormson and his escort.|
QUEST_DESC_IKENI7_2015-02-20_09-57-58_00|Katta told me that Alrik is her last remaining friend in Goliet. If someone can help her, then it's him.|
QUEST_DESC_PANKRATZI7_2015-02-13_12-59-35_00|Askor was clearly Warlord Ragnar's favorite. Is that a motive for the murder? Jealousy?|
QUEST_DESC_PANKRATZI7_2016-06-23_09-50-15_00|Nasty is a determined individual. It feels like she is looking for something that she's yet to define. I expect I will see her when she is looking for a new challenge.|
QUEST_DESC_PANKRATZI7_2015-10-01_13-33-42_00|The path to the Ice Palace is monitored by a force of Albs. If I want to open the way into the Ice Palace, I will need to take care of the Alb commanders that control this defense force.|
QUEST_DESC_IKENI7_2015-08-14_07-22-02_00|The Outlaw Darrell told me that the Clerics are having trouble communicating with the Hort. He wants me to find out what they're planning to do to fix this problem and then to tell him their plans.|
QUEST_DESC_PANKRATZI7_2015-02-16_11-49-56_00|A Seedling disappeared the night of Askor's murder. It might be an important clue.|
QUEST_DESC_PANKRATZI7_2016-01-25_12-54-48_00|Nasty wants me to kill a swarm of insects in front of the Fort.|
QUEST_DESC_PANKRATZI7_2016-03-03_09-52-10_00|Reinhold is the Cleric Judicator responsible for overseeing the Hort. He would never betray his faith in Calaan and deals with those who do with a strict interpretation of the law and punishment.|
QUEST_DESC_PANKRATZI7_2015-02-16_11-49-21_00|Irdor would have been far too busy defending the World Heart to have killed Askor.|
QUEST_DESC_PANKRATZI7_2016-01-25_12-54-19_00|Nasty, the sister of the Duke of Tavar, wants to test me.|
QUEST_DESC_WEIDMANNX6_2015-04-08_11-19-55_00|Chloe doesn't accept that she has to pay tribute to the Duke. She is owed money by Rat, if I want shards from Chloe, I will have to get the Elexit from Rat.|
QUEST_DESC_WEIDMANNX6_2015-02-12_13-59-32_00|Egil would like me to guarantee him a safe journey home. I will have to escort him back.|
QUEST_DESC_IKENI7_2015-05-12_09-38-36_00|Frank's guard Iron Madison isn't popular in camp. Frank thinks that Cindy might be helpful in getting rid of her.|
QUEST_DESC_WEIDMANNX6_2015-05-07_12-37-50_00|Bullet asked me to convince William to send him reinforcements.|
QUEST_DESC_WEIDMANNX6_2015-09-03_12-10-43_00|Darrell made it clear he considers the job a way to get closer to them. He and the other Outlaws are afraid of what the Clerics are planning.|
QUEST_DESC_PANKRATZI7_2015-02-06_13-43-46_00|There are some Alb raiders in the area. They could be useful to me, or they could report me to Xacor. I can look to get equipment and information in Goliet, or find the Albs. But, if I find the Albs...I might have to fight them.|
QUEST_DESC_WEIDMANNX6_2015-09-03_12-10-23_00|Darrell doesn't know anything about technology, but he claims to be a quick learner.|
QUEST_DESC_IKENI7_2016-02-03_14-07-06_00|Connor has arrived, but is not being allowed through the gate.|
QUEST_DESC_PANKRATZI7_2015-09-04_12-44-42_00|Thorald wants help to implement his Elex experiment.|
QUEST_DESC_WEIDMANNX6_2015-10-27_10-07-37_00|Some mechs have malfunctioned while on field trials. Anna needs their AI chips brought to her as soon as possible so she can discover what is wrong with them.|
QUEST_DESC_WEIDMANNX6_2015-02-12_14-01-32_00|Ragnar knows that I have broken the Law. Ragnar gave me one last chance to clear my name. Until then, I won't be able to trade in Goliet.|
QUEST_DESC_IKENI7_2015-09-18_09-55-52_00|I suggested to Emmet that we should fight to get rid of the Clerics.|
