ID|English_Text|English_StageDir
LETTER_IKENI7_2016-07-13_06-39-04_00|The actions of the Free People are confusing to me, but whatever the cause their actions serve our purpose. Their conflicts drain resources in personnel and material rather than focusing their strength against us. The Clerics are probably the best of our opponents, they understand us better than the others. They are extremely tenacious. Even now some of their soldiers are pursuing me. I shall head southeast before they can... (the recording stops here).|
LETTER_WEIDMANNFX8_2016-06-15_09-57-48_00|If you are reading this then you must have completed all of your missions for us.\r\nWe are waiting for you at the usual meeting spot.\r\nWe should talk.\r\n\r\nH.|
LETTER_IKENI7_2015-05-05_13-49-28_00|1337|
LETTER_IKENI7_2015-05-05_13-49-20_00|Don't forget!|
LETTER_DIRKSI5_2015-12-11_08-16-29_00|History is important, it tells us who we are. So, I am writing down this summary so our efforts and our ancestors aren't forgotten.\r\nI am writing this down so that people know how our world came to be what it is now.\r\nThe Comet caused huge damage. It destroyed our cities, our economy, our states. Only a very small percentage of our population survived. Everything they knew was destroyed, their technology powerless. They had become dependent on their way of life, now they needed to learn a whole new set of skills to survive.\r\nThey had to learn how to survive without any tools. So, came the first settlers who would become Berserkers. They avoided Elex, that corrupting substance that came with the Comet. To achieve this they set up a settlement called Goliet in Edan, an area where plants had survived, sheltered by the mountains from the worst of Elex pollution. To protect themselves, they built fortifications and grew their population by offering shelter to any survivors.\r\nAs their community grew, they discovered that living together would only work if they designed an ordered society.\r\nThe founder of this law, was Amrek, the first Warlord of the Berserkers. His father had been a co-founder of the first settlement and he had grown up learning the Berserker way. It was Amrek who put the Berserkers onto the correct path, a path to make the land usable again, to make a world where we can all provide for ourselves. A world regrown from the ashes of the past.|
LETTER_DIRKSI5_2015-12-11_08-16-18_00|The Emergence|
LETTER_GARTMANNI3_2017-01-18_12-22-42_00|Announcement|
LETTER_DIRKSI5_2015-11-09_12-48-03_00|Eddie is the best of all. He usually has the best ideas whenever we are bored. It's just amazing what the guy comes up with. Especially that trick with his hat.\r\nToday he saw some ruins on the coast. We could make them our headquarters. For all of his craziness, he is practically minded, he says this place is safe, that nobody could attack us. He convinced us immediately, of course.|
LETTER_GARTMANNI3_2017-03-02_13-15-43_00|If you are reading this, I am probably long gone.\r\nI have had a keen interest in the comet for as long as I can remember. It brought so much destruction, but it also brought immeasurable power in the form of Elex. It is a symbol of death and resurrection.\r\nFor many years, I studied the impact the comet strike had on the environs and how far its larger and smaller parts were scattered across the land. During my search for parts of the comet core, I recorded huge Elex deposits. According to previous research, the core supposedly has a very specific density and possesses certain remarkable powers. Although I did not dare venture into the crater – the poisonous gas and the radiation are lethal the further down you go – I eventually found a piece of the comet core during my travels.\r\nI had this special gift sealed and attached to a chain before I stored it away in its hiding place. Only the one who has been retracing my steps and knows to appreciate the unique properties of the core shall be able to use it to their advantage. \r\nGood luck, stranger.|
LETTER_DIRKSI5_2016-02-15_13-10-58_00|Survival Plan|
LETTER_DIRKSI5_2016-02-04_14-22-01_00|All individuals on this list must be dismissed immediately. Proceed at your own discretion if any attempt to defend themselves.\r\nMajor Deans\r\nCaptain Giles\r\nCaptain Carter\r\nColonel O'Neil\r\nDestroy this letter immediately after receipt.|
LETTER_DIRKSI5_2016-02-18_07-22-50_00|The houses are below the Spitting Mountain.|
LETTER_DIRKSI5_2015-10-20_09-37-48_00|The World Heart is far too heavily protected to attack, we will just have to suffer its presence on the border until they let their guard slip.\r\nThe other reports were also true rumors: the Converter in the valley has been completely shut down.\r\nWe will return in a few days to reassess the situation.\r\nThere is a lot that must be done...|
LETTER_DIRKSI5_2015-10-20_13-22-44_00|The view here really is spectacular. The whole of Abessa stretching out before me. Up here you get the impression that the world is as peaceful as the old one is said to have been. What do I care about the factions? They haven't done anything for me. Well, I've left them behind now.\r\nAlbs! Without a doubt, true Albs from Xacor! It's lucky I saw them from a distance. I am still sitting up here in the old pipe I hid in now, it's made for a good hiding place. I'll leave during the night...\r\nI will need to find some supplies. I couldn't bring anything with me when I left the hut and the Berserkers took everything. Now I've seen some Albs, I can't understand how the Berserkers think that they can fight them. Nobody attacks Albs! \r\nAnother day and the Berserkers have returned. But, for all I thought, for all my fear, the Berserkers went and opposed the Albs outright. They killed two of them, and then the Albs retreated. The Berserkers routed the White Mages...|
LETTER_DIRKSI5_2015-10-20_09-37-33_00|Strictly confidential.|
LETTER_DIRKSI5_2015-10-20_13-22-36_00|My Life|
LETTER_DIRKSI5_2016-02-05_09-36-55_00|To Whom It May Concern,\r\nUnfortunately, it is my duty to inform you that your application to work in the Research Department of Infinite Skies does not meet our criteria.\r\nYour application has therefore been rejected.\r\nBest regards,|
LETTER_DIRKSI5_2016-02-05_09-36-49_00|Letter of Refusal|
LETTER_GARTMANNI3_2017-01-17_12-23-25_00|Off the Beaten Track|
LETTER_GARTMANNI3_2017-04-11_10-46-51_00|Cassandra is older but also smaller and more inconspicuous than her brother Calaan.\r\nIf she is the warden of the past, he is the weaver of the future.\r\nHe shall be our savior where she failed.|
LETTER_DIRKSI5_2016-02-15_07-32-59_00|The Cavity Squirrel|
LETTER_IKENI7_2016-06-15_13-08-49_00|Mission: The Domed City is short of most supplies. The Berserker Oran manages the drinking establishment in Goliet. We have learned that he has a hidden supply room. We should relieve him of a few supply crates. This will go unnoticed by the powers that be, he can hardly report that he has been concealing this hoard. \r\nSteal Oran's key to this secret supply room and take at least four full supply crates. \r\nReward: 300 shards\r\nNotes: Oran always carries the key on him. A good pickpocket shouldn't have any trouble taking it from him. Proceed with care, we believe the hatch to his supply room is further secured by some sort of trap. A good pair of eyes will be needed to spot it!\r\n|
LETTER_IKENI7_2016-06-30_11-12-07_00|G.O.R.P.s is a game for young and old! All you need to play it is in this box, apart from your imagination and a thick skin. The goal of the game is common. All you need to do to win is to get the game master and the other players to suffer a nervous breakdown by engaging them in endless discussion.\r\nRule number 1: The game master is never right! Rule number 2: If the game master is right by chance: See rule number 1!|
LETTER_DIRKSI5_2016-02-10_07-51-31_00|Elex extraction with prototype K3.\r\nEnd of the testing time: 4 h 23 minutes.\r\nThe test subject was no longer alive at the conclusion of tests.\r\nThey are unusable for additional trials.\r\nElex yield 78%.|
LETTER_DIRKSI5_2016-02-05_07-43-58_00|We wanted to have a little barbeque on Saturday and the weather is looking really nice. We would be delighted if you and your son could come.\r\nSincerely\r\nThe Sampson family|
LETTER_DIRKSI5_2016-02-05_07-43-51_00|Invitation|
LETTER_IKENI7_2016-07-01_07-35-55_00|Epic Poems 6|
LETTER_IKENI7_2016-07-01_07-35-50_00|Epic Poems 5|
LETTER_IKENI7_2016-07-01_07-35-45_00|Epic Poems 4|
LETTER_IKENI7_2016-07-01_07-35-37_00|Epic Poems 3|
LETTER_IKENI7_2016-07-01_07-35-33_00|Epic Poems 2|
LETTER_IKENI7_2016-07-01_07-35-26_00|Epic Poems 1|
LETTER_DIRKSI5_2016-02-16_08-17-00_00|I have discovered that our people conducted experiments with Elex in the past. There are isolated texts about it. These must be kept confidential. It's also clear that my research must remain secret. My brothers and sisters would not understand my aims. They are blinded by their belief.\r\nI can see that Elex is a very special power. We only use it as an energy source for machines, but I believe people can also be improved by Elex.\r\nIt's just that no one has dared to test the limits of Elex until now. There are records of cases where Elex did not lead to the degeneration of the subject.\r\nThe research shows degeneration depends on strength of will. Mental strength determines what Elex does to a person. Elex can give a person power if they are strong enough. I believe I am.\r\n...\r\nMy experiments are progressing well. I have discovered a dosage that my body can adapt to.\r\nI am proceeding very carefully. But I will not have to hide my work much longer.\r\n...\r\nSoon, I will leave this world behind to take a new course. My mind is working better than ever since I am not distracted by unnecessary, crippling emotion.\r\nI have already begun letting a few, selected people in on my secret. I only test the strongest for their suitability.\r\nThe pale skin that has resulted from my work can be difficult to hide. There are probably people who have noticed this already. As my strength grows, so does the risk, but there is only one logical course now and that leads to the completion of my work.\r\n...|
LETTER_IKENI7_2015-02-19_13-17-31_00|Everyone wants a piece of me. Luckily I know of an island to the south, where I can get away from the dangers of this cursed forest. The most important thing right now is to survive. So, that is what I will do.\r\nKatta.|
LETTER_IKENI7_2015-02-19_13-17-13_00|Departure|
LETTER_IKENI7_2016-06-15_12-49-18_00|Mission: The factions are quarreling among themselves, each focused on attaining power no matter who gets in the way. If we want to be secure in the future, we will need reliable security. The Clerics' fighting colossi would be ideal for this task. Unfortunately, the Clerics won't hand over the design plans willingly.\r\nSomeone will need to acquire them from the Hort in Ignadon.!\r\nReward: 600 shards\r\nNotes: According to our information, there is a Cleric named Godehard who is likely to be keeping watch on the blueprints.|
LETTER_WEIDMANNX6_2015-10-09_09-11-44_00|Surveillance protocol of subjects: Siegfried, Hagen, Oswald\r\nSiegfried: Watched him from the afternoon till the morning.\r\nI was not able to observe anything unusual.\r\nHagen: Watched him all night.\r\nI was not able to observe anything unusual.\r\nOswald: Was able to observe him in the morning.\r\nI was not able to observe anything unusual.\r\n\r\nPS: I wish for Calaan's sake everyone would follow protocol.\r\n|
LETTER_GARTMANNI3_2017-01-18_12-08-45_00|That's It|
LETTER_WEIDMANNX6_2015-10-09_09-11-29_00|Surveillance Report 3|
LETTER_WEIDMANNX6_2015-10-09_09-11-15_00|I was stopped by Reinhold and asked to keep an eye on certain people.\r\nUnfortunately, I wasn't able to locate Siegfried on the day in question, which is definitely suspicious.\r\nI was able to watch Hagen in the morning, but in the afternoon he disappeared. Unable to locate him again, I found and tracked Oswald in the afternoon.\r\n|
LETTER_WEIDMANNX6_2015-10-09_09-11-07_00|Surveillance Report 2|
LETTER_DIRKSI5_2016-02-05_14-48-14_00|The field of Elex research is incredibly complex. Even now we are only just beginning to understand the impact this substance has had on our world. Our native fauna has evolved rapidly and, whilst many creatures have become more aggressive, it appears they are also more open to suggestion and mind control. It is necessary to implant control devices, but that provides the opportunity to turn them into fighting machines.\r\nThese mutants have instincts for hunting, tracking, and combat, that would take decades of research to replicate with AI. They are also naturally adapted to locate Elex deposits.\r\nWhilst mechs and drones have their place, there is no doubt that supplementing them with modified mutants will give our forces more flexibility, while relieving demand on our limited resources.|
LETTER_DIRKSI5_2016-02-05_14-48-09_00|Elex Research Report - Mutant Control|
LETTER_WEIDMANNFX8_2016-06-27_12-49-49_00|Rehabilitation and early release from the Valley.|
LETTER_WEIDMANNI5_2016-10-19_10-06-25_00|If the first passengers check in within a week, then give them your best welcome.\r\nWe want to set an example and begin the project in the way we mean to go on.\r\nIf required, give the passengers one of the oval tablets if they appear nervous. Red tablets are only for passengers who are in danger of a full-blown panic attack. Blue tablets are to be issued to passengers who want to sleep.\r\nIt goes without saying that no one can see you administer the tablets. That could lead to unpleasant questions. We suggest you administer the tablets dissolved in their drinks.|
LETTER_WEIDMANNI5_2016-10-19_10-06-08_00|Dear Infinite Skies Corp.\r\nWe are working 14-15 hours a day to complete this project. We are cutting breaks and haven't had any weekends for months. If it continues like this, we will be forced to call a strike.\r\nThe deadlines must be postponed and new schedules drawn up if you want to avoid this strike action.|
LETTER_DIRKSI5_2016-02-17_13-28-52_00|As Much Liquor As We Can Drink|
LETTER_DIRKSI5_2015-12-23_11-08-44_00|Do you want to know how healthy your child is?\r\nWe will conduct a free examination at our processing center.\r\nInfinite Skies\r\nFor a better future.|
LETTER_DIRKSI5_2015-12-23_11-08-11_00|Say goodbye to low pay and work stress.\r\nWe are looking for motivated, talented people to make a difference.\r\nApply now at our processing center.\r\nInfinite Skies\r\nFor a better future.|
LETTER_DIRKSI5_2016-02-10_07-37-56_00|12 02 155\r\nThe first research facility has been completed.\r\nWe are now working on optimizing our techniques.\r\nThe principles of extracting Elex from mineral ore are well understood.\r\nThe extraction of pure Elex from organic matter is proving to be a more difficult process to master.\r\n05 03 155\r\nWe were able to register a 70% Elex yield for the first time today.\r\nAs with previous processes, this proved lethal to the test subject.\r\nWe will continue to refine the process until we can guarantee a 100% extraction.\r\n17 03 155\r\nThe lead engineer requires equipment redesigns to optimize the system.\r\nThe list of these is attached.\r\nFurther results will be available after testing the new prototype.|
LETTER_DIRKSI5_2016-02-10_07-37-45_00|Elex Extraction|
LETTER_DIRKSI5_2015-12-23_09-47-15_00|Oh, my dearest Daisy,\r\nI share your pain.\r\nPlease hear me.|
LETTER_DIRKSI5_2015-10-30_11-45-31_00|...\r\nSmuggling is getting more dangerous with every trip and this canyon is giving me more to worry about than it should. I am curious about what Edan will look like, I have heard so much about it. It's supposed to be very fertile and beautiful.\r\n...\r\nI have crossed the border into Edan and this country is so green! The land is free, but the people seem so alien and their Mana gives them powerful magic.\r\nBut the Berserkers are bound up in strict laws and hate technology.\r\n...\r\nThose who cross them are sent to the Valley of the Damned. I should go there to see the red trees with my own eyes, and the ghosts, if those stories are true.\r\n...|
LETTER_GARTMANNI3_2017-01-17_12-40-58_00|Reference Number|
LETTER_GARTMANNI3_2017-01-17_12-40-55_00|Reference Number|
LETTER_GARTMANNI3_2017-01-17_12-40-51_00|Reference Number|
LETTER_GARTMANNI3_2017-01-17_12-40-48_00|Reference Number|
LETTER_GARTMANNI3_2017-01-17_12-40-46_00|Reference Number|
LETTER_GARTMANNI3_2017-01-17_12-40-43_00|Reference Number|
LETTER_GARTMANNI3_2017-01-17_12-40-41_00|Reference Number|
LETTER_IKENI7_2015-04-09_12-21-31_00|Congratulations!\r\n\r\n|
LETTER_GARTMANNI3_2017-01-17_12-40-38_00|Reference Number|
LETTER_GARTMANNI3_2017-01-17_12-40-36_00|Reference Number|
LETTER_GARTMANNI3_2017-01-17_12-40-33_00|Reference Number|
LETTER_GARTMANNI3_2017-01-17_12-40-31_00|Reference Number|
LETTER_DIRKSI5_2015-09-29_07-04-21_00|(The passage is underlined)\r\nElex is Calaan's test.\r\nOnly those who are pure enough to resist it will find salvation. \r\nCalaan warned people of the danger to come. \r\nHe spoke of the fire from the sky. \r\nNow, each survivor must prove themselves worthy to enter the next world, to fly the Infinite Skies. \r\nThose who follow Calaan's lead will be chosen to renew the world. \r\nWe must demonstrate strength, we must build the future.|
LETTER_GARTMANNI3_2017-01-17_12-40-23_00|Reference Number|
LETTER_DIRKSI5_2015-09-29_07-04-07_00|Arvid's Teachings|
LETTER_GARTMANNI3_2015-09-03_13-21-20_00|Dear Fiona|
LETTER_DIRKSI5_2016-02-17_08-33-49_00|3|
LETTER_GARTMANNI3_2017-01-18_12-32-46_00|Attack|
LETTER_GARTMANNI3_2017-01-18_12-32-28_00|Attention|
LETTER_GARTMANNI3_2017-01-18_12-32-15_00|Reminder|
LETTER_DIRKSI5_2016-02-17_13-11-01_00|Total system shutdown complete.\r\nThere is hardly anyone still there.\r\nThe majority of the employees have fled.\r\nSecurity alarm at the gate triggered.\r\nNo more guard personnel available.\r\nCameras show several people are working their way through the area. This doesn't look good.\r\nThere's been an explosion. We're under attack.\r\nIt won't take long before they take the building.|
LETTER_DIRKSI5_2015-10-28_13-44-06_00|My head is full of ghosts. Are those my memories, my beliefs, my thoughts? Even now Calaan soars above everything, but I have abandoned the faith they forced on me and I will never return to it.\r\nThey poison minds and call it purity. They put your mind in fetters and merge you into the masses of their believers and say it's freedom.\r\nBut now that I have my freedom I have to find somewhere I can regain my mind. I am free again, but that makes me afraid...|
LETTER_DIRKSI5_2016-02-16_08-34-59_00|Order to Withdraw|
LETTER_WEIDMANNI5_2016-09-29_12-26-54_00|Bastards caught us napping, I told that shitface Pizzle to keep watch. He must've been wanking when they came.\r\nNow, I will have to take the canyon back tonight!\r\n\r\nWhen I find Pizzle's body I'll cut off his cock and stuff it in his dead mouth.\r\nCockfumbler was useless in life, now we're all paying for his mistake.|
LETTER_WEIDMANNI5_2016-09-29_12-26-35_00|The Berserkers have taken the canyon.|
LETTER_IKENI7_2016-06-15_13-18-39_00|Mission: To be in a position to use mechs for security we must learn how the Clerics use Elex as an energy source. \r\nWe need someone to access the Clerics' Archives and acquire their research papers. \r\nReward: 600 shards\r\nNotes: Only Clerics are permitted to enter the Archives, but operatives have gained access in the past, so be creative. Once inside be aware that it is patrolled by archivists who are instructed to remove unauthorized persons immediately. We suspect that, not all of the research documents are on the shelves of the archives. It seems likely that some important documents are carried by the archivists themselves.|
LETTER_DIRKSI5_2016-02-16_09-27-27_00|My Legacy|
LETTER_DIRKSI5_2016-02-17_12-11-48_00|0943\r\nAn object entered our airspace and was detected by radar.\r\nDoes not react to attempts to contact it.\r\nFighters 07B and 13B ordered to intercept.|
LETTER_DIRKSI5_2016-02-17_12-11-09_00|Work Log 2711|
LETTER_GARTMANNI3_2017-01-18_12-25-31_00|Dear Daisy|
LETTER_WEIDMANNI5_2016-10-07_07-58-08_00|That's enough.|
LETTER_GARTMANNI3_2017-01-18_12-25-07_00|No.|
LETTER_GARTMANNI3_2017-01-18_12-25-05_00|No.|
LETTER_DIRKSI5_2015-09-29_12-16-41_00|It is so bitterly cold in Xacor that I've almost forgotten what it's like to be warm. The cold gets deep inside you and anchors itself there. We came here to do a job, to change this place, to bring warmth and life to this desert of ice. The World Hearts had been so successful, we couldn't see failure as possible.\r\nBut only one of the Seedlings survived the journey here. And, though we found a seam of Elex here that helped it thrive, it wasn't long after we set up our camp that the Albs came... The power they get from Elex is terrifying. Even our most experienced Warriors were hardly a match for them. I barely got away. We came here to bring life. Instead we go, leaving only death.|
LETTER_DIRKSI5_2015-09-29_12-16-26_00|Failure before Xacor|
LETTER_DIRKSI5_2016-02-17_13-04-06_00|Security has swept the area clean.\r\nWe can keep out all further prowlers if the gate is blocked with cars.\r\nWe need more weapons if we are to secure the area.\r\nThen if anyone does try and get in, we can deal with them. Nobody will hear about us, if we kill everyone that finds us.|
LETTER_IKENI7_2016-06-16_09-56-57_00|Elex is useful as a commodity and as a resource. However, these very qualities mean it is usually well guarded. For our organization to go unnoticed we can't acquire Elex through violence. Fortunately, we have learned that Logan, the Duke of Tavar, keeps a stash of Elex. We know that one of Baxter's people stole a recording of the Duke that had the code on it. We have lost track of this individual and need to locate him.\r\nSomeone needs to find the thief who stole the Duke's notes, take the code to the Fort in Tavar and find the chest that the code opens. We are only interested in the Elex. You can keep whatever else you find in there. \r\nReward: 900 shards\r\nRisks: The thief is one of Baxter's people. If he is still alive, he is unlikely to give up the code without a fight. Finding the chest shouldn't be too difficult, but it will have to be done without alerting the Duke's people. It will reveal its treasures with the right code.\r\n|
LETTER_DIRKSI5_2016-02-18_07-18-20_00|The age of the black house is the age of the blue house minus the white one.|
LETTER_IKENI7_2016-07-01_07-38-56_00|Name of Hero: Haestenna Windblush \r\nAttributes: Voice of reason. So reason. With everyone. All the time. Constantly through the game even if it means cutting off sentences.\r\nFavorite Phrase: Is that so? Is that really what you think? Look inside yourself.|
LETTER_DIRKSI5_2016-02-17_12-45-28_00|Here is the shit I bought from you right back.\r\nYou are now in debt to me for my generosity. Don't ever try to come back again with worthless crap like this.\r\n- The Scrap Baron|
LETTER_DIRKSI5_2016-02-17_12-45-15_00|If I ever see your face again...|
LETTER_DIRKSI5_2016-02-16_09-51-25_00|Day 79 after the impact\r\nSubject A-5 attempted to break out\r\nHe was taken back into custody, but required the efforts of the full security team.\r\nOrdered his sedative levels to be doubled.\r\nSubject now calm.\r\nAssembled research team.\r\nWe are trying to find out why these mutations arise.\r\nThere may be something useful in the pronounced levels of rational thinking.\r\n...\r\nDay 134 after the impact\r\nNo useful results.\r\nSubject A-5 is socially cold.\r\nSubject follows logical lines without emotion.\r\n The subject places his own preservation as the highest priority.\r\nWe were not able to moderate the negative effects of the Elex.\r\nAll other test subjects degenerated.\r\nOnly those few with particularly strong mental qualities developed the same mental aptitude of subject A-5.\r\nProject has been shelved.\r\nAll subjects to be euthanized for security purposes.|
LETTER_IKENI7_2016-07-01_07-38-22_00|Name of Hero: Grobi, King of the Woodcutters \r\nAttributes: A special class, the woodcutters can find firewood, whittle and befriend wild beavers.\r\nFavorite Phrase: Timber!|
LETTER_DIRKSI5_2016-02-16_09-51-19_00|Report - Further Testing|
LETTER_DIRKSI5_2016-02-01_11-01-56_00|Escape Subject RHS95|
LETTER_IKENI7_2016-07-01_07-38-00_00|Name of Hero: Bedazzle Kapow \r\nAttributes: Capable of firing both cosmic arrow and reveal enemies, this powerful mage sure loves his magic wand.\r\nFavorite Phrase: Let me wave it and they'll be gone.|
LETTER_IKENI7_2015-03-20_11-39-35_00|Fifth Report|
LETTER_WEIDMANNX6_2015-11-16_15-18-51_00|A Clairic order says every rezidant of Abesa can get free food from Jorg starting immidiately.\r\nSiggned: The Clerics|
LETTER_WEIDMANNX6_2015-11-16_15-18-41_00|The way food is given is now differenter.|
LETTER_IKENI7_2016-06-15_11-59-33_00|I did it. It would be too much to say alone, but it was mostly my doing that there is order in the desert again. Next step, find and kill Baxter.\r\nStill, best to keep some supplies in case of emergency. 8641\r\nL.|
LETTER_WEIDMANNI5_2016-11-03_10-30-07_00|It seems a few ripper eggs survived and have hatched. Damn things have already eaten some of our prisoners. We don't need them anymore anyways, so we will lock the young rippers in the Arena with the Berserkers. And all bets will go through me. I'll get them drunk, take their money and we will see who is stronger, a desperate Berserker, or a hungry ripper.|
LETTER_DIRKSI5_2016-02-16_08-10-41_00|A calendar is essential for order in our world. The previous calendar became useless after the Comet crashed into our world. After our community recovered from the catastrophe, we worked to create a new, adjusted calendar.\r\nEvery believer is expected to accept Calaan's wisdom on this matter.\r\nEach year will now consist of 11 equal months. Our calendar dates will begin on the day of the Comet's impact now called year 0.|
LETTER_DIRKSI5_2016-02-16_08-10-33_00|Magalan's New Calendar|
LETTER_DIRKSI5_2015-09-29_11-09-19_00|I found these strange metal parts in the river today. They seem to have fallen into the valley from above.\r\n\r\nDid someone throw them from the cliffs?\r\n\r\nI could take them to the lift. They might be pleased to see them.|
LETTER_DIRKSI5_2016-02-10_07-47-16_00|23 10 155\r\nThe lead engineer from Research Station A1 was called to the Ice Palace.\r\nConstruction of the new research station has begun.|
LETTER_DIRKSI5_2016-02-10_07-47-09_00|Departure from Research Station A1|
LETTER_GARTMANNI3_2017-01-17_13-02-29_00|Dear City Administration|
LETTER_GARTMANNI3_2017-01-17_12-50-25_00|Handle with Discretion|
LETTER_IKENI7_2017-01-23_09-19-00_00|Eva's Notes|
LETTER_WEIDMANNI5_2016-09-29_10-50-28_00|If someone is reading these lines, then I am probably long dead. Either starved of food, or become food for the creatures that trap me here.\r\nI broke open the console and redirected the dish. It should have sent my last message continuously as a loop. But, of all the things, the microphone was broken. So, I was not able to record a proper emergency call. All I had was the recording from my last radio message.\r\nI hope that's enough.\r\nI hope someone finds me here. |
LETTER_WEIDMANNI5_2016-09-29_10-50-17_00|Last Lines|
LETTER_PANKRATZI7_2016-01-25_12-43-50_00|The Gray Death spread quickly amongst the survivors, following after the Comet's impact. \r\nIn the absence of a cure, this disease leads to a slow degeneration and then death in 99% of all cases.\r\nSymptoms include irritation, strong headaches, recurring dizziness and the possibility of victims suffering from a stroke in the final stages.\r\nTreatment includes oral administration of a medicine made from gas umbel and gray cabbage.|
LETTER_PANKRATZI7_2016-01-25_12-43-15_00|The Gray Death|
LETTER_DIRKSI5_2015-12-23_11-01-51_00|Are you young, fit and healthy?\r\nAre you looking for a new, exciting opportunity?\r\nVisit our processing center to learn more about what we could offer you.\r\nInfinite Skies\r\nFor a better future.|
LETTER_WEIDMANNI5_2016-10-26_11-32-41_00|If there are soldiers there is a government again and wherever they are they don't care about us. We are prisoners here. The soldiers won't release us. They have confined the whole research wing, forcing our staff to do, I know not what.\r\nAll I have seen are rock fragments. They're shipping them in. It doesn't take a genius to work out that they must be from the Comet. What is it they think they can learn from them?|
LETTER_WEIDMANNI5_2016-10-26_11-32-25_00|Ladies and Gentleman,\r\nAs you know, the Comet impact affected our plant badly. We are going to try to continue our operations with the staff we have.\r\nThe military, or what is left of them, came to us today and “requested” that we give our facility over to them. They are beginning to fortify the place. Honestly, I admit. I am afraid.|
LETTER_WEIDMANNI5_2016-10-26_11-32-16_00|After the Catastrophe|
LETTER_WEIDMANNI5_2016-10-26_11-32-02_00|We began the test drilling at 0800.\r\nSome of the drill heads melted.\r\nAccording to the operating engineers this was due to a miscalculation of heat transmission from the closest lava flow.\r\nThe second set of tests were successful. We will begin with the next tests in a month's time. That should give them time to acquire replacement drill heads.|
LETTER_DIRKSI5_2016-02-17_08-36-53_00|My work is complete.\r\nI have achieved everything that I wanted.\r\nNow, I wait for the end with open arms.\r\nMy 4 black haired beauties await me on the other side.\r\nLive well...|
LETTER_DIRKSI5_2016-02-17_08-36-47_00|My Great Deeds|
LETTER_GARTMANNI3_2016-11-04_13-20-03_00|Standing amongst the dead, his companions now slain, Erik faced the machines of the Clerics.\r\nA red sun travelled the sky, as blood ran on the ground below.\r\nRage filled every fiber of his being. His wrath burned hot in his veins.\r\nFrom this moment came a rebirth. A blessing that showed the way forward for Magalan.\r\nMagic flowed through him, as Magalan gave him the strength to fight;\r\nWith nature's strength supplementing his own, he tore his enemies asunder.|
LETTER_GARTMANNI3_2017-01-18_12-35-03_00|Four Houses|
LETTER_DIRKSI5_2015-12-22_11-43-07_00|He will come. He said he would come.\r\nI didn't understand everything he told me on the phone, just that I needed to wait here. That's all that is important.\r\nI heard a noise outside, but I didn't dare go to the window to look.\r\n I will pretend that I am not here until he comes. The door is locked. Nobody can get in here without saying the password. \r\nThe whole world has flipped on its head. People have gone mad with fear. I've seen people change. Part of me hopes that it's over soon, but I don't believe that it will be. \r\nHe didn't say anything else, just that we're going to a safe place. A project...\r\nI tried to call him, but the line is dead. He will come soon. He will come soon. Then this nightmare will be over...|
LETTER_WEIDMANNI5_2016-10-07_10-12-10_00|Subject 3, A serum.|
LETTER_GARTMANNI3_2017-01-17_12-36-23_00|A New Camp|
LETTER_DIRKSI5_2015-12-11_09-12-01_00|Ragnar,\r\nI will use the path through the canyon above Goliet to reach the desert without being seen.\r\nI suspect there may be a few Outlaws in our old fortifications, so I will have to bypass them, or kill them.\r\nBut, if I am to achieve our objectives, I will need reinforcements. I can't do this with only Cultivators, I will need Warriors.\r\n- Garald|
LETTER_GARTMANNI3_2017-01-17_12-36-02_00|The Factory|
LETTER_GARTMANNI3_2016-04-01_11-11-29_00|9|
LETTER_GARTMANNI3_2016-04-01_11-11-25_00|8|
LETTER_GARTMANNI3_2016-04-01_11-11-22_00|7|
LETTER_GARTMANNI3_2016-04-01_11-11-18_00|5|
LETTER_GARTMANNI3_2016-04-01_11-11-12_00|4|
LETTER_GARTMANNI3_2016-04-01_11-11-09_00|27|
LETTER_GARTMANNI3_2016-04-01_11-11-04_00|22|
LETTER_GARTMANNI3_2016-04-01_11-11-00_00|21|
LETTER_DIRKSI5_2016-02-05_14-27-39_00|Good luck with your move on 05.07.\r\nWe are very happy for you and hope that you will fill this house with love.\r\nWe look forward to our first visit!\r\nMom and Dad|
LETTER_DIRKSI5_2016-02-05_14-27-32_00|Welcome Home|
LETTER_DIRKSI5_2016-02-16_09-20-47_00|The problem was common. If the Comet hit our world, all who were still on the planet were likely to perish. So, only those that could leave it would be certain to survive. We lacked the capacity to lift all but a very small number of people and then only as far as orbit. so, we would need to select those who would reach the skies. Those who were chosen would survive.\r\nIn strict secrecy, suitable candidates were sought using an advertising campaign. With a weighting towards younger applicants, the clear requirement for the project was genetic superiority. The fit, the healthy, the intelligent.\r\nThe PR people at Infinite Skies did a lot of work. Many different citizens applied and were put through a rigorous filtering process to find those best suited to continue our species.\r\nThe catastrophe meant a process of natural selection that we could control. We could arise stronger from this Great Fall. We would reach a new level of evolution and Calaan would take us there.|
LETTER_DIRKSI5_2016-02-16_09-20-40_00|My Legacy|
LETTER_GARTMANNI3_2017-01-18_12-28-58_00|Answer|
